type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	comments_retrieved	comments_base	comments_replies	comment_likes_count	rea_NONE	rea_LIKE	rea_LOVE	rea_WOW	rea_HAHA	rea_SAD	rea_ANGRY	rea_THANKFUL
photo	post_page_416907625028840	416907625028840_1337837366269190	https://www.facebook.com/416907625028840/posts/1337837366269190	A internacionalização de estados e municípios é um dos tópicos da 3ª Conferência das Nações Unidas sobre Habitação e Desenvolvimento Sustentável. (y)  No encontro  que acontece em Quito  no Equador  a posição do Governo de Minas Gerais reforça a importância de garantir também às cidades médias e de menor porte a participação nas agendas globais. Confira: https://goo.gl/ZbhkxI  #ConferênciaONU #HabitatIII  Foto: Divulgação / Agência RMBH	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14718745_1337837366269190_4874228686699304014_n.png?oh=7451d6ee38b99f8e97796433a31bfa13&oe=5914BA5E	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14718745_1337837366269190_4874228686699304014_n.png?oh=5bb52427de0e53dec9fe8ff2da51bf32&oe=59046C4B	https://www.facebook.com/governomg/photos/a.417083648344571.107333.416907625028840/1337837366269190/?type=3	facebook.com	2016-10-18T18:03:02+0000	1476813782	2016-10-18 20:03:02	14	18	14	1	33	14	14	0	22	0	12	0	0	0	0	0	0
link	post_page_416907625028840	416907625028840_1337627862956807	https://www.facebook.com/416907625028840/posts/1337627862956807	Ei garotos  fiquem atentos! A vacina contra o HPV não é coisa só de meninas  mas de meninos também. 👦 A partir de 2017  vocês com idade de 12 e 13 anos serão vacinados pelo SUS contra o HPV. Serão duas doses  com intervalo de seis meses entre elas.   Já é bom saber e avisar para a galera  que a faixa etária será ampliada gradativamente até 2020  quando serão incluídos meninos de 9 a 13 anos. Saiba mais sobre as novas vacinas no Calendário Nacional de Vacinação. https://goo.gl/HM8yk5  #SaudeMG #Vacinação #MeninosHPV	https://external.xx.fbcdn.net/safe_image.php?d=AQBVBPYvT9Hob7wW&url=https%3A%2F%2Fmedia.giphy.com%2Fmedia%2Fihymo7eutMAIU%2Fgiphy.gif&_nc_hash=AQCdC_k9C_6E3c_X	https://external.xx.fbcdn.net/safe_image.php?d=AQBVBPYvT9Hob7wW&url=https%3A%2F%2Fmedia.giphy.com%2Fmedia%2Fihymo7eutMAIU%2Fgiphy.gif&_nc_hash=AQCdC_k9C_6E3c_X	http://gph.is/2dLbQKf	gph.is	2016-10-18T14:00:00+0000	1476799200	2016-10-18 16:00:00	23	16	25	14	55	12	12	0	13	0	22	2	0	0	0	0	0
photo	post_page_416907625028840	416907625028840_1336687366384190	https://www.facebook.com/416907625028840/posts/1336687366384190	Faça parte do Centro de Formação Artística e Tecnológica (Cefart) da Fundação Clóvis Salgado! (y) Estão abertas as inscrições para os cursos gratuitos de dança  música e teatro. Saiba como garantir sua vaga e conheça os requisitos para cada modalidade. Acesse aqui: https://goo.gl/FHq7bk  #CulturaMG #Formação #Cefart   Foto: Divulgação / FCS	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14570370_1336687366384190_4165456584640435811_n.png?oh=c43e482003017e92b3d999f7353be9ad&oe=590C74D8	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14570370_1336687366384190_4165456584640435811_n.png?oh=23cf456a3fe9fb7c5d923eb7183dd61d&oe=5907C1CD	https://www.facebook.com/governomg/photos/a.417083648344571.107333.416907625028840/1336687366384190/?type=3	facebook.com	2016-10-17T21:00:00+0000	1476738000	2016-10-17 23:00:00	18	20	18	3	41	16	16	0	18	0	17	0	0	0	0	0	0
photo	post_page_416907625028840	416907625028840_1336627569723503	https://www.facebook.com/416907625028840/posts/1336627569723503	A menos de 20 dias para o Enem 2016  estudantes ganham novo instrumento de orientação! A Cartilha do Participante da Redação do Enem de 2016 contem todas as competências avaliadas e traz explicações sobre os critérios adotados para as correções. Faça o download da publicação: https://goo.gl/BhxTrr  #Educação #Enem2016 #Redação	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14670639_1336627569723503_2062946984095211694_n.png?oh=fac45215de5a53a2632aa2a969560d9d&oe=590D07E0	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14670639_1336627569723503_2062946984095211694_n.png?oh=0005b1eb8d943f8fbbe8ff0d4d4d68bb&oe=590B79F5	https://www.facebook.com/governomg/photos/a.417083648344571.107333.416907625028840/1336627569723503/?type=3	facebook.com	2016-10-17T18:00:55+0000	1476727255	2016-10-17 20:00:55	18	24	18	11	53	21	21	0	37	0	17	0	0	0	0	0	0
photo	post_page_416907625028840	416907625028840_1336431999743060	https://www.facebook.com/416907625028840/posts/1336431999743060	O Colégio Tiradentes da Polícia Militar têm história de excelência na educação em Minas Gerais. ;)   Destaque no Ideb 2015  as 22 unidades do Tiradentes contam com uma filosofia em que a prática educacional leva os estudantes a compreenderem a realidade social  os direitos e responsabilidades individuais e coletivas. Conheça histórias de quem é ou já foi aluno do Sistema de Educação Escolar da Policia Militar. https://goo.gl/oA7oeG  #ColégioTiradentes #PolíciaMilitar #DestaqueEducação  Foto: Divulgação / PMMG	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14681787_1336431999743060_6678501831616511587_n.png?oh=dafcdee5403e54bfc8819918c2e7b684&oe=5949C72E	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14681787_1336431999743060_6678501831616511587_n.png?oh=7b800a5999d44edf5efe1926bd116e75&oe=59009D3B	https://www.facebook.com/governomg/photos/a.417083648344571.107333.416907625028840/1336431999743060/?type=3	facebook.com	2016-10-17T14:00:41+0000	1476712841	2016-10-17 16:00:41	242	55	271	175	501	49	43	6	86	0	238	28	0	0	0	0	0
photo	post_page_416907625028840	416907625028840_1333562376696689	https://www.facebook.com/416907625028840/posts/1333562376696689	Com expectativa de redução em 340 megawatts na demanda por energia no estado  o horário de verão terá início neste domingo (16/10). A alteração irá vigorar até a zero hora de 19 de fevereiro de 2017  totalizando 126 dias de duração. Não se esqueça que  no domingo  à meia-noite  os relógios devem ser adiantados em uma hora. Confira: https://goo.gl/BvLJsq  #AdiantarORelógio #MeiaNoite #DeDomingo	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14720424_1333562376696689_7676504213169635795_n.png?oh=c46c6dda003697cc6982ad1d44e792f4&oe=591198AC	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14720424_1333562376696689_7676504213169635795_n.png?oh=f748cd957661d7618549c796f6ef6535&oe=59128CB9	https://www.facebook.com/governomg/photos/a.417083648344571.107333.416907625028840/1333562376696689/?type=3	facebook.com	2016-10-15T19:00:01+0000	1476558001	2016-10-15 21:00:01	18	34	19	5	58	28	28	0	41	0	17	0	0	0	1	0	0
photo	post_page_416907625028840	416907625028840_1333505830035677	https://www.facebook.com/416907625028840/posts/1333505830035677	Hoje é o dia do professor  e você tem a oportunidade de conhecer e compartilhar histórias de educadores sobre como é possível transformar vidas e formar cidadãos. Aos professores e professoras da rede estadual de ensino  nossos parabéns e o agradecimento de todos os mineiros. https://goo.gl/xjCA1R  #DiaDoProfessor #Exemplos #Dedicação	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14666138_1333505830035677_1897274767606153741_n.png?oh=c6a4647e0d930a7f4bdf516ab5c8070d&oe=590C1983	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14666138_1333505830035677_1897274767606153741_n.png?oh=a9727e5ee90c3461f74dc6839756f6cc&oe=5911B296	https://www.facebook.com/governomg/photos/a.417083648344571.107333.416907625028840/1333505830035677/?type=3	facebook.com	2016-10-15T13:00:01+0000	1476536401	2016-10-15 15:00:01	70	34	73	14	121	29	29	0	32	0	69	1	2	0	0	0	0
photo	post_page_416907625028840	416907625028840_1333562663363327	https://www.facebook.com/416907625028840/posts/1333562663363327	Elas têm apenas 15 anos  são gêmeas e apaixonadas pelo atletismo!   Agora  contempladas no edital 2016 do Programa Bolsa-Atleta  Layane e Leydiane Lopes Ramos já fizeram história nos Jogos Escolares de Minas Gerais e vão em busca por mais resultados no esporte. Conheça a história da “gêmeas do atletismo”  que se inspiraram na irmã mais velha para competir e enchem de orgulho a cidade de Japaraíba  no Território Oeste. https://goo.gl/yCTK4T  #BolsaAtleta #EsportesMG #Atletismo  Foto: Carlos Alberto / ImprensaMG	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14595545_1333562663363327_1831328737375253608_n.png?oh=9621344945d8923abb83de398c133684&oe=590DF6A5	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14595545_1333562663363327_1831328737375253608_n.png?oh=67d9a38c14095cd9e2b2660002b0cdd4&oe=591304B0	https://www.facebook.com/governomg/photos/a.417083648344571.107333.416907625028840/1333562663363327/?type=3	facebook.com	2016-10-14T21:00:00+0000	1476478800	2016-10-14 23:00:00	40	23	42	10	75	20	20	0	16	0	40	2	0	0	0	0	0
photo	post_page_416907625028840	416907625028840_1333454810040779	https://www.facebook.com/416907625028840/posts/1333454810040779	Estão abertas as inscrições para o edital de roteiro para obras audiovisuais! ;) 🎬   A partir de hoje  produtores já podem inscrever propostas de ficção  animação e documentário no edital que integra o Programa de Desenvolvimento do Audiovisual Mineiro (Prodam).   Saiba como cadastrar sua proposta e conheça o calendário de lançamento de outros três editais para produção e finalização de longas-metragens e séries. https://goo.gl/mxWVKZ  #Prodam #Audiovisual #CulturaMG	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14724550_1333454810040779_5585837339014052073_n.png?oh=f2ad5501392bb40628e233d65b13154c&oe=5910F1BF	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14724550_1333454810040779_5585837339014052073_n.png?oh=d6d9e9a31fbc60d8263a1ccf6677a358&oe=58FF63AA	https://www.facebook.com/governomg/photos/a.417083648344571.107333.416907625028840/1333454810040779/?type=3	facebook.com	2016-10-14T18:00:01+0000	1476468001	2016-10-14 20:00:01	13	17	13	16	46	14	14	0	8	0	13	0	0	0	0	0	0
photo	post_page_416907625028840	416907625028840_1333294800056780	https://www.facebook.com/416907625028840/posts/1333294800056780	Apresentar novas perspectivas e chamar a atenção para a importância da Mediação de Conflitos foram os objetivos de uma Semana de Sensibilização realizada  simultaneamente  no Reino Unido  Portugal  Irlanda e Brasil. (y)  O Governo de Minas Gerais participou do evento com o programa Mediação de Conflitos  que com a atuação diária de 131 técnicos sociais  garantiu de janeiro a agosto de 2016 o atendimento para 7.333 cidadãos e cidadãs que buscam o apoio para a resolução pacifica de conflitos. Confira: https://goo.gl/1luVCD  #MediaçãoDeConflitos #Sensibilização  Foto: Marcelo Sant’Anna / Imprensa MG	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14642232_1333294800056780_5904546638824884942_n.png?oh=7fc9b5473426219ac151462c0148071f&oe=5903CA82	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14642232_1333294800056780_5904546638824884942_n.png?oh=a28b85d32f235b145765214d8a9457bc&oe=58FEF197	https://www.facebook.com/governomg/photos/a.417083648344571.107333.416907625028840/1333294800056780/?type=3	facebook.com	2016-10-14T15:00:01+0000	1476457201	2016-10-14 17:00:01	17	27	18	4	49	22	22	0	18	0	17	1	0	0	0	0	0
photo	post_page_416907625028840	416907625028840_1332405116812415	https://www.facebook.com/416907625028840/posts/1332405116812415	Crianças com deficiência são estimuladas e vivem experiências de reabilitação no envolvimento com brinquedos e em brincadeiras. ;)   Em Minas Gerais  ferramentas lúdicas e pedagógicas doadas pelo Governo do Estado para melhorar a capacidade assistencial das instituições contribuem para melhor qualidade de vida das crianças. Confira essa e outras ações da Rede de Cuidados à Pessoa com Deficiência no estado. https://goo.gl/aTB6cK  #SaúdeMG #Brincar #RedeDeCuidados	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14720460_1332405116812415_221939438178287660_n.png?oh=ae76f8c3dd560689a6f682ddf74a8b78&oe=594AA5B1	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14720460_1332405116812415_221939438178287660_n.png?oh=39ece73b6b3019206da30bc155c3f43f&oe=590AA24E	https://www.facebook.com/governomg/photos/a.417083648344571.107333.416907625028840/1332405116812415/?type=3	facebook.com	2016-10-13T21:00:00+0000	1476392400	2016-10-13 23:00:00	23	27	23	9	59	22	22	0	17	0	23	0	0	0	0	0	0
video	post_page_416907625028840	416907625028840_1332353023484291	https://www.facebook.com/416907625028840/posts/1332353023484291	O governador Fernando Pimentel fala  hoje  sobre o aumento de repasses do Governo do Estado ao Hospital Risoleta Neves  em Belo Horizonte. Além disso  Pimentel destaca o financiamento do BDMG aos hospitais do interior do estado. Assista:   #SaúdeMG #Repasses #Hospitais	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/14694083_1332369416815985_7334207040799113216_n.jpg?oh=df64db7c0aade657da06765ac51aeafe&oe=59131866	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/14694083_1332369416815985_7334207040799113216_n.jpg?oh=9226ad8814c7d148499e741f06557bf9&oe=590F2B44	https://www.facebook.com/governomg/videos/1332353023484291/	facebook.com	2016-10-13T18:04:53+0000	1476381893	2016-10-13 20:04:53	105	45	106	188	339	35	34	1	15	0	103	1	0	0	0	0	0
photo	post_page_416907625028840	416907625028840_1332182493501344	https://www.facebook.com/416907625028840/posts/1332182493501344	Já está na reta final a execução dos serviços de pavimentação da MG-275  estrada que liga Carandaí a Lagoa Dourada. (y)  As intervenções irão garantir beneficio direto aos produtores rurais e às empresas da região  além de melhorar acessos e tempo de deslocamento ao Sul de Minas e ao Circuito das Águas. Confira: https://goo.gl/dGfFhY  #Infraestrutura #Estradas  Foto: Roberto Blanck / DER-MG	https://scontent.xx.fbcdn.net/v/l/t1.0-0/s130x130/14680667_1332182493501344_4076667498019089727_n.png?oh=04dc496cd129818a63a21ff0d3840675&oe=59072E47	https://scontent.xx.fbcdn.net/v/l/t1.0-9/s720x720/14680667_1332182493501344_4076667498019089727_n.png?oh=cd4c251c6d83ee16e0756ebe9c13b8a9&oe=5912EB52	https://www.facebook.com/governomg/photos/a.417083648344571.107333.416907625028840/1332182493501344/?type=3	facebook.com	2016-10-13T15:00:02+0000	1476370802	2016-10-13 17:00:02	39	19	40	3	62	14	14	0	19	0	38	1	0	0	0	0	0
photo	post_page_416907625028840	416907625028840_1331187683600825	https://www.facebook.com/416907625028840/posts/1331187683600825	👶💖🙋 Feliz Dia das Crianças!	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14681618_1331187683600825_7835539561721004624_n.jpg?oh=7f24df54e039dee4d307b4e493510e5c&oe=59419962	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14681618_1331187683600825_7835539561721004624_n.jpg?oh=4a1c4cf451ee3fdb0936bf5d3986acd9&oe=5949BF77	https://www.facebook.com/governomg/photos/a.417083648344571.107333.416907625028840/1331187683600825/?type=3	facebook.com	2016-10-12T15:02:35+0000	1476284555	2016-10-12 17:02:35	16	12	16	4	32	8	8	0	1	0	16	0	0	0	0	0	0
photo	post_page_416907625028840	416907625028840_1330322153687378	https://www.facebook.com/416907625028840/posts/1330322153687378	A partir de amanhã até domingo (16/10)  Conceição do Mato Dentro será o ponto de encontro de centenas de mestres e artistas populares mineiros no 2° Encontro dos Povos do Espinhaço!   Confira a programação e faça parte dessa festa  viabilizada pelo Fundo Estadual de Cultura  em que a diversidade das culturas populares é o grande destaque. https://goo.gl/N5bfWg  #CulturasPopulares #PovosDoEspinhaço   Foto: Divulgação / SEC	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14718612_1330322153687378_3074765193141285131_n.jpg?oh=c610291012c8c47cd68387ed33683c83&oe=590E0CB7	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14718612_1330322153687378_3074765193141285131_n.jpg?oh=6fcb10abda020ca7785657054371f7fd&oe=59119EA2	https://www.facebook.com/governomg/photos/a.417083648344571.107333.416907625028840/1330322153687378/?type=3	facebook.com	2016-10-11T22:15:00+0000	1476224100	2016-10-12 00:15:00	22	21	23	1	45	15	15	0	5	0	21	1	0	0	0	0	0
photo	post_page_416907625028840	416907625028840_1330309657021961	https://www.facebook.com/416907625028840/posts/1330309657021961	Ei criançada  que tal aproveitar este mês dedicado a vocês na Biblioteca Pública Estadual Luiz de Bessa? ;)   São muitas atividades interativas e de incentivo à leitura (todas gratuitas) na programação de outubro. Veja a programação  com o papai e a mamãe  e participe! https://goo.gl/Yaj3sB  #DiaDasCrianças #Biblioteca #CircuitoLiberdade	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14656348_1330309657021961_495412592012623028_n.png?oh=92496a370785443245b861e4eeaea0d8&oe=5903547B	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14656348_1330309657021961_495412592012623028_n.png?oh=f1caf6d08aa4e54fa61d4be9ebd6cc71&oe=59126284	https://www.facebook.com/governomg/photos/a.417083648344571.107333.416907625028840/1330309657021961/?type=3	facebook.com	2016-10-11T20:00:47+0000	1476216047	2016-10-11 22:00:47	15	15	15	4	34	11	11	0	6	0	15	0	0	0	0	0	0
photo	post_page_416907625028840	416907625028840_1330043357048591	https://www.facebook.com/416907625028840/posts/1330043357048591	Facilidades oferecidas pela Secretaria de Estado de Fazenda faz com que cidadãos e empresas regularizassem débitos tributários.   Com as medidas  a busca por parcelamento para a quitação do IPVA vencido aumentou em 370%. Saiba como garantir o pagamento do imposto em até 12 vezes e sem burocracia. https://goo.gl/HP4L4u  #Fazenda #Parcelamento #IPVA  Foto: Gil Leonardi / Imprensa MG	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14670818_1330043357048591_7574468247121471327_n.png?oh=3e0627ee097d5615ea397adcce367ae7&oe=59111B6A	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14670818_1330043357048591_7574468247121471327_n.png?oh=155cc8d464abc107e8a9766b2d36f73b&oe=59051E7F	https://www.facebook.com/governomg/photos/a.417083648344571.107333.416907625028840/1330043357048591/?type=3	facebook.com	2016-10-11T14:39:42+0000	1476196782	2016-10-11 16:39:42	17	17	18	5	40	14	14	0	7	0	17	1	0	0	0	0	0
photo	post_page_416907625028840	416907625028840_1329195380466722	https://www.facebook.com/416907625028840/posts/1329195380466722	127 mil pessoas estão empregadas nos mais de 10 mil estabelecimentos de moda existentes em Minas Gerais. <3  Confira esses e outros dados obtidos na mais completa pesquisa sobre o setor da moda já realizada no estado. HTTPS://goo.gl/BmxBGD  #ModaMineira #Codemig   Foto: Reprodução / Agência Fotosite	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14632822_1329195380466722_5128161635667484506_n.jpg?oh=d169fcfab1855d4325d9065e6a5b8e2f&oe=5910A8B9	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14632822_1329195380466722_5128161635667484506_n.jpg?oh=49710bf50250481992bfe6dfd3ef3e38&oe=5913E7AC	https://www.facebook.com/governomg/photos/a.417083648344571.107333.416907625028840/1329195380466722/?type=3	facebook.com	2016-10-10T22:00:55+0000	1476136855	2016-10-11 00:00:55	18	14	18	2	34	7	7	0	1	0	18	0	0	0	0	0	0
photo	post_page_416907625028840	416907625028840_1329318560454404	https://www.facebook.com/416907625028840/posts/1329318560454404	A nova lista de nomeações  publicada no último sábado no Diário Oficial do Estado  contempla 2.500 profissionais.  Desde o início dessa Gestão  35.074 servidores foram nomeados para atuação nas escolas da Rede Estadual Mineira. Confira a lista HTTP://goo.gl/H67h2n  #EducaçãoMG #Nomeações	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14642159_1329318560454404_2980832663591989635_n.jpg?oh=2fcad53e5e566ffdb198f0c49d7b1c0e&oe=591285FE	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14642159_1329318560454404_2980832663591989635_n.jpg?oh=67dc3b1b65db4989c59d383111302ea5&oe=590D52EB	https://www.facebook.com/governomg/photos/a.417083648344571.107333.416907625028840/1329318560454404/?type=3	facebook.com	2016-10-10T20:15:44+0000	1476130544	2016-10-10 22:15:44	92	108	99	19	226	70	70	0	108	0	91	3	0	0	0	4	0
photo	post_page_416907625028840	416907625028840_1329140900472170	https://www.facebook.com/416907625028840/posts/1329140900472170	Está na hora de garantir sua inscrição ao Núcleo de Empreendedorismo Juvenil do Plug Minas!   Caso você tenha entre 16 e 24 anos  não deixe passar essa oportunidade. ☺ Confira o passo a passo da inscrição: HTTPS://goo.gl/nq6DcS  #PlugMinas #Empreendedorismo	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14519856_1329140900472170_993943885654746389_n.jpg?oh=b0533b551c48f92f5501b823659fe40e&oe=59450474	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14519856_1329140900472170_993943885654746389_n.jpg?oh=1e1cde2c8b602d6471b940dc5c6fc8af&oe=5902D88B	https://www.facebook.com/governomg/photos/a.417083648344571.107333.416907625028840/1329140900472170/?type=3	facebook.com	2016-10-10T16:03:24+0000	1476115404	2016-10-10 18:03:24	26	19	26	23	68	14	13	1	9	0	26	0	0	0	0	0	0
photo	post_page_416907625028840	416907625028840_1326575117395415	https://www.facebook.com/416907625028840/posts/1326575117395415	Está na hora de eleger o melhor café mineiro! ;)   As mais de 1.750 amostras inscritas no 13° Concurso de Qualidade dos Cafés de Minas Gerais serão avaliadas por 16 juízes de empresas públicas e privadas  até domingo (9)  na primeira fase da competição. Saiba mais: https://goo.gl/Zb7MAj  #Concurso #Cafés #MelhorDeMinas  Foto: Sonia Fernandes	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14600986_1326575117395415_3366831173942044609_n.jpg?oh=33db05f242a24ae2c028cbcd7d0220c9&oe=590E7897	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14600986_1326575117395415_3366831173942044609_n.jpg?oh=ae05a9ef89d2c1d837d0e09f9f174ebd&oe=594C0482	https://www.facebook.com/governomg/photos/a.417083648344571.107333.416907625028840/1326575117395415/?type=3	facebook.com	2016-10-08T13:00:01+0000	1475931601	2016-10-08 15:00:01	25	17	25	11	53	12	12	0	5	0	25	0	0	0	0	0	0
photo	post_page_416907625028840	416907625028840_1326553614064232	https://www.facebook.com/416907625028840/posts/1326553614064232	Ah  a literatura com humor e amor foi uma das temáticas abordadas no #CircuitoDasLetras  na noite passada. ;) (y)  Gregorio Duvivier  Schneider Carpeggiani  Rogério Pereira e outras personalidades dividiram com o público mineiro suas experiências  percepções e desafios à cena literária e aos caminhos para a formação do público leitor. Confira a programação do evento que acontece  até o próximo domingo  dia 9  no Circuito Liberdade. https://goo.gl/OOfzAf  #Literatura #Amor #Humor  Foto: Marcelo Sant’Anna / Imprensa MG	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14519767_1326553614064232_458931720970118615_n.png?oh=d487c8bc6f935bf0ee1ed80fa3a514bd&oe=594725BB	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14519767_1326553614064232_458931720970118615_n.png?oh=90a44c859232bc4c01fb8154748f4404&oe=594C3944	https://www.facebook.com/governomg/photos/a.417083648344571.107333.416907625028840/1326553614064232/?type=3	facebook.com	2016-10-07T20:00:00+0000	1475870400	2016-10-07 22:00:00	24	14	25	5	44	12	12	0	2	0	24	1	0	0	0	0	0
photo	post_page_416907625028840	416907625028840_1326401717412755	https://www.facebook.com/416907625028840/posts/1326401717412755	Minas Gerais investe em parcerias para garantir a ressocialização de pessoas privadas de liberdade! ;) <3 Confira https://goo.gl/umik8K  Este trabalho garante a humanização no cumprimento da pena e favorece boas histórias como a da Miss Prisional 2016  Marcela Cagnani  destaque no desfile da grife mineira Doisélles na 19ª edição do Minas Trend Preview.   #MissPrisional #Ressocialização #MinasTrendPreview  Fotos: Omar Freire / Imprensa MG	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14494734_1326401217412805_6023661857164626216_n.png?oh=222833c9049eff987090a811dc641ad5&oe=59195980	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14494734_1326401217412805_6023661857164626216_n.png?oh=59c54f6214a8b46782e5f4d0b4a3918d&oe=59464395	https://www.facebook.com/governomg/photos/a.417083648344571.107333.416907625028840/1326401217412805/?type=3	facebook.com	2016-10-07T15:20:08+0000	1475853608	2016-10-07 17:20:08	29	16	29	1	46	11	10	1	4	0	29	0	0	0	0	0	0
photo	post_page_416907625028840	416907625028840_1325771904142403	https://www.facebook.com/416907625028840/posts/1325771904142403	Que tal fazer bonito na redação do Enem 2016? Confira esse passo a passo disponibilizado pela Universia Brasil. Faltam apenas 30 dias! Não demore para acessar http://goo.gl/VM5qzA  Via Secretaria de Educação de Minas Gerais	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14606302_1325771904142403_7942068714734775882_n.png?oh=687df1b642ed292f6a24ed30c1b24f49&oe=590DEB2D	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14606302_1325771904142403_7942068714734775882_n.png?oh=26aa2e2086c20f248ccb7b6cefe8b2f3&oe=59010138	https://www.facebook.com/governomg/photos/a.417083648344571.107333.416907625028840/1325771904142403/?type=3	facebook.com	2016-10-06T22:00:00+0000	1475791200	2016-10-07 00:00:00	18	23	18	7	48	20	20	0	19	0	18	0	0	0	0	0	0
photo	post_page_416907625028840	416907625028840_1325755984143995	https://www.facebook.com/416907625028840/posts/1325755984143995	Policiais militares e delegados mineiros recebem treinamento para prevenir a criminalidade e se aproximar das comunidades. O Curso Integrado de Prevenção à Criminalidade reforça a importância de ouvir as pessoas dos territórios  trazê-las para o diálogo e construir projetos conjuntos para o benefício de todos. Confira: https://goo.gl/CD7zy4  #Prevenção #Criminalidade #AçãoConjunta  Foto: Carlos Alberto / Imprensa MG	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14563422_1325755984143995_4356993121807715367_n.png?oh=b4e8941a3a6b8850fbb85b8a82513a2a&oe=58FE6973	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14563422_1325755984143995_4356993121807715367_n.png?oh=ee506156ea6e7a8fb8777c1754ca7f5b&oe=59007766	https://www.facebook.com/governomg/photos/a.417083648344571.107333.416907625028840/1325755984143995/?type=3	facebook.com	2016-10-06T18:50:20+0000	1475779820	2016-10-06 20:50:20	65	25	67	43	135	21	21	0	11	0	64	1	0	0	1	0	0
